,name,id,firstAuthor,numOfCoAuthors,title,subtitle,normalizedGenre,yearNormalized,size,libretto,averageClustering,density,averagePathLength,maxDegreeIds,averageDegree,diameter,yearPremiered,yearPrinted,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numPersonGroups,numConnectedComponents,yearWritten,numOfSegments,wikipediaLinkCount,numOfActs,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL
0,alberti-brot,ger000171,Alberti,0,Brot!,Ein soziales Schauspiel in fünf Akten,,1888,49,False,0.8497673123239152,0.3129251700680272,1.751700680272109,muenzer,15.020408163265309,3,,1888.0,40,49,7,24,18,,1,1888,36,0,5,28744,26008,1771,797,12
11,arnim-jerusalem,ger000195,Arnim,0,Jerusalem,Ein Pilgerabenteuer,,1811,72,False,0.8949685978800663,0.2085289514866979,1.8507005253940456,sidney,14.805555555555555,3,,1811.0,52,72,15,50,7,,2,,13,1,0,29244,28803,1725,784,866
25,beer-struensee,ger000090,Beer,0,Struensee,Trauerspiel in fünf Aufzügen,Tragedy,1828,57,False,0.8183610716648031,0.1228070175438596,2.6467065868263475,ranzau,6.87719298245614,5,1828,1829.0,19,57,6,48,3,,2,1827,65,0,5,32519,31057,2763,136,3779
30,benkowitz-die-jubelfeier-der-hoelle,ger000314,Benkowitz,0,"Die Jubelfeier der Hölle, oder Faust der jüngere",Ein Drama zum Anfang des neunzehnten Jahrhunderts,,1801,24,False,0.7985825517075518,0.3079710144927536,1.920289855072464,satan,7.083333333333333,3,,1801.0,17,24,4,20,0,,1,,68,0,5,27726,26285,2623,993,7
83,essig-der-frauenmut,ger000276,Essig,0,Der Frauenmut,Lustspiel in fünf Aufzügen,Comedy,1912,34,False,0.9197996359024954,0.5935828877005348,1.4064171122994653,roland|femina_frau_kuenkeluen,19.58823529411765,2,1914,1912.0,33,34,21,13,0,,1,1910/1911,5,0,5,28632,28148,4436,1726,24
84,essig-ueberteufel,ger000046,Essig,0,Überteufel,Tragödie in fünf Aufzügen,Tragedy,1912,20,False,0.9216471995496764,0.8421052631578947,1.1578947368421053,several characters,16.0,2,1923,1912.0,19,20,8,9,3,,1,1906,5,0,5,26973,26105,4178,1596,79
87,fouque-sigurd-der-schlangentoedter,ger000212,Fouqué,0,"Sigurd, der Schlangentödter",Ein Heldenspiel in sechs Abentheuren,,1808,26,False,0.8277397073383697,0.3076923076923077,1.7384615384615385,sigurd,7.6923076923076925,3,,1808.0,23,26,10,13,3,,1,,17,0,6,28926,26924,1137,0,3822
90,freytag-die-journalisten,ger000365,Freytag,0,Die Journalisten,Lustspiel in vier Akten,Comedy,1852,24,False,0.8771016539764857,0.7391304347826086,1.2608695652173914,bolz|bellmaus,17.0,2,1852,1854.0,23,24,5,19,0,,1,,7,1,4,27820,27425,2476,1065,13
114,goethe-faust-eine-tragoedie,ger000243,Goethe,0,Faust,Eine Tragödie,Tragedy,1808,115,False,0.9713618643481464,0.202135774218154,1.7032520325203253,faust,23.043478260869566,3,1819,1808.0,67,115,18,60,37,,3,1797/1806,28,9,0,30912,30294,1338,20,4641
117,goethe-goetz-von-berlichingen-mit-der-eisernen-hand,ger000123,Goethe,0,Götz von Berlichingen mit der eisernen Hand,Ein Schauspiel,,1773,79,False,0.8517638097048925,0.0866601752677702,2.4850773103200288,goetz,6.759493670886076,5,1774,1773.0,46,79,9,70,0,,2,1771/1773,55,9,5,28412,27888,1058,1435,41
