,name,id,firstAuthor,numOfCoAuthors,title,subtitle,normalizedGenre,yearNormalized,size,libretto,averageClustering,density,averagePathLength,maxDegreeIds,averageDegree,diameter,yearPremiered,yearPrinted,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numPersonGroups,numConnectedComponents,yearWritten,numOfSegments,wikipediaLinkCount,numOfActs,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL
43,borkenstein-der-bookesbeutel,ger000347,Borkenstein,0,Der Bookesbeutel,Ein Lustspiel von Drey Aufzügen,Comedy,1741,9,False,0.9523809523809524,0.8333333333333334,1.1666666666666667,agneta|susanna,6.666666666666667,2,1741,1742.0,8,9,5,4,0,,1,,27,0,3,18363,18089,295,566,3
71,devrient-die-gunst-des-augenblicks,ger000273,Devrient,0,Die Gunst des Augenblicks,Lustspiel in drei Akten,Comedy,1836,8,False,0.7714285714285714,0.6785714285714286,1.3214285714285714,landrath,4.75,2,1836,1836.0,7,8,2,6,0,,1,,41,0,3,18282,17702,2058,956,24
79,engel-eid-und-pflicht,ger000262,Engel,0,Eid und Pflicht,Ein bürgerliches Trauerspiel in fünf Aufzügen,Tragedy,1776,11,False,0.8042568542568543,0.509090909090909,1.509090909090909,luise|madame_welldorf,5.090909090909091,3,1798,1803.0,9,11,3,8,0,,1,1776,37,0,5,17834,17540,1872,652,0
80,ertler-anna-iwanowna,ger000420,Ertler,0,Anna Iwanowna,Ein Schauspiel in drei Akten und einem Vorspiel als Oper vertont von Konrad Steckl,,1920,23,False,0.9263484798953908,0.8260869565217391,1.173913043478261,several characters,18.17391304347826,2,1920,1920.0,22,23,2,20,1,,1,1918/1919,4,0,3,24745,22937,6523,1113,23
96,gemmingen-hornberg-der-deutsche-hausvater,ger000189,Gemmingen-Hornberg,0,Der deutsche Hausvater oder die Familie,Ein Schauspiel,,1779,22,False,0.8302267177267176,0.341991341991342,1.7532467532467533,hausvater|karl,7.181818181818182,3,1779,1780.0,16,22,6,16,0,,1,,40,0,7,20157,19198,1782,957,0
101,goethe-clavigo,ger000157,Goethe,0,Clavigo,Ein Trauerspiel,Tragedy,1774,10,False,0.9059523809523812,0.8444444444444444,1.1555555555555554,clavigo|carlos|beaumarchais,7.6,2,1774,1774.0,9,10,2,8,0,,1,,5,6,5,14028,13930,800,442,0
126,gottsched-atalanta,ger000252,Gottsched,0,Atalanta oder die bezwungene Sprödigkeit,"Ein Schäferspiel, in fünf Aufzügen",,1741,9,False,0.9365079365079364,0.8888888888888888,1.1111111111111112,several characters,7.111111111111111,2,,1741.0,8,9,3,6,0,,1,,37,0,5,15579,15082,405,0,1753
138,grabbe-scherz-satire-ironie-und-tiefere-bedeutung,ger000380,Grabbe,0,"Scherz, Satire, Ironie und tiefere Bedeutung",Ein Lustspiel in drei Aufzügen,Comedy,1827,27,False,0.8635689300576156,0.5014245014245015,1.5071225071225072,schulmeister|mollfels,13.037037037037036,3,1876,1827.0,24,27,3,24,0,,1,1822,14,1,3,17048,16719,1865,582,12
167,haffner-die-fledermaus,ger000329,Haffner,1,Die Fledermaus,Operette in drei Aufzügen,,1874,29,True,0.8758079381712301,0.7093596059113301,1.3152709359605912,chor_der_gaeste_alle,19.86206896551724,3,1874,,26,29,11,17,1,,1,,41,31,3,16654,15972,1743,759,1023
172,hartleben-hanna-jagert,ger000099,Hartleben,0,Hanna Jagert,Komödie,Comedy,1893,18,False,0.8978609625668449,0.5294117647058824,1.4705882352941178,hanna,9.0,2,1893,1893.0,17,18,6,11,1,,1,,3,0,3,20487,20186,3798,768,0
173,hartleben-rosenmontag,ger000114,Hartleben,0,Rosenmontag,Eine Offiziers-Tragödie,Tragedy,1898,24,False,0.8283825884154834,0.4710144927536231,1.572463768115942,moritz,10.833333333333334,3,1900,1898.0,20,24,0,24,0,,1,1899,31,0,5,25994,24770,6141,1132,14
183,hauptmann-die-ratten,ger000477,Hauptmann,0,Die Ratten,Berliner Tragikomödie,Tragicomedy,1911,18,False,0.8873800491447549,0.7647058823529411,1.2352941176470589,several characters,13.0,2,1911,1911.0,17,18,8,10,0,,1,1910,5,5,5,32222,29755,5227,967,40
185,hauptmann-gabriel-schillings-flucht,ger000510,Hauptmann,0,Gabriel Schillings Flucht,Drama,,1912,14,False,0.9075091575091576,0.8351648351648352,1.164835164835165,several characters,10.857142857142858,2,1912,1912.0,13,14,5,9,0,,1,1905/1906,5,0,5,21924,18767,4747,782,6
186,hauptmann-vor-sonnenaufgang,ger000509,Hauptmann,0,Vor Sonnenaufgang,Soziales Drama,,1889,18,False,0.8875520539736227,0.7581699346405228,1.2418300653594772,hoffmann|loth|helene,12.88888888888889,2,1889,1889.0,17,18,8,10,0,,1,1889,5,0,5,26811,24076,6459,1149,3
222,hofmannsthal-der-unbestechliche,ger000386,Hofmannsthal,0,Der Unbestechliche,Lustspiel in fünf Akten,Comedy,1923,13,False,0.7606449106449109,0.6282051282051282,1.3717948717948718,baronin,7.538461538461538,2,1923,1924.0,12,13,7,6,0,,1,1923,39,3,5,18589,17779,3327,725,0
229,holtei-ein-trauerspiel-in-berlin,ger000289,Holtei,0,Ein Trauerspiel in Berlin,Bürgerliches Drama in drei Akten,Tragedy,1832,18,False,0.8269505186171852,0.5359477124183006,1.4901960784313726,doerthe,9.11111111111111,3,1832,1838.0,15,18,4,13,1,,1,,40,0,3,19356,18186,2217,734,0
231,holz-jerschke-traumulus,ger000399,Holz,1,Traumulus,Tragische Komödie,Tragicomedy,1904,27,False,0.8403898786939722,0.4301994301994302,1.6894586894586894,zedlitz,11.185185185185183,3,1904,1904.0,20,27,3,24,0,,1,,5,0,5,20356,19782,3259,923,29
235,horvath-geschichten-aus-dem-wiener-wald,ger000522,Horváth,0,Geschichten aus dem Wiener Wald,Volksstück in drei Teilen,,1931,26,False,0.8080787489032983,0.44,1.593846153846154,marianne,11.0,3,1931,1931.0,24,26,12,14,0,,1,1930/1931,15,0,0,21102,19749,4416,1293,90
248,kaiser-die-koralle,ger000545,Kaiser,0,Die Koralle,Schauspiel in fünf Akten,,1917,18,False,0.8433825615198164,0.4640522875816993,1.5359477124183007,milliardaer,7.888888888888889,2,1917,1917.0,17,18,4,14,0,,1,,5,0,5,15503,14710,2362,882,0
252,kaltneker-die-opferung,ger000180,Kaltneker,0,Die Opferung,Eine Tragödie in vier Akten,Tragedy,1922,40,False,0.9622232504337768,0.4141025641025641,1.5858974358974358,der_prinz,16.15,2,1922,1925.0,39,40,5,33,2,,1,1918,4,0,4,16315,15743,2643,463,419
264,klemm-der-auf-den-parnass-versetzte-gruene-hut,ger000330,Klemm,0,Der auf den Parnaß versetzte grüne Hut,Ein Lustspiel in drey Aufzügen,Comedy,1767,7,False,1.0,1.0,1.0,several characters,6.0,1,1767,1767.0,6,7,2,5,0,,1,1767,36,0,3,12592,12304,265,614,6
266,klinger-das-leidende-weib,ger000497,Klinger,0,Das leidende Weib,Ein Trauerspiel,Tragedy,1775,27,False,0.6931264209041984,0.2564102564102564,2.1623931623931623,franz,6.666666666666667,4,,1775.0,13,27,9,16,2,,1,,33,0,5,16076,15789,444,732,8
271,klinger-sturm-und-drang,ger000053,Klinger,0,Sturm und Drang,Ein Schauspiel,,1777,13,False,0.7814130314130315,0.6410256410256411,1.3974358974358974,wild,7.6923076923076925,3,1777,1777.0,11,13,5,8,0,,1,1776,37,4,5,17747,17417,923,782,0
280,kotzebue-der-wirrwarr,ger000494,Kotzebue,0,"Der Wirrwarr, oder der Muthwillige",Eine Posse in fünf Akten,Comedy,1801,10,False,0.7920634920634921,0.6222222222222222,1.3777777777777778,fritz,5.6,2,1801,1803.0,9,10,4,6,0,,1,,50,0,5,18601,18022,1608,1343,0
281,kotzebue-die-beiden-klingsberg,ger000281,Kotzebue,0,Die beiden Klingsberg,Ein Lustspiel in vier Akten,Comedy,1801,13,False,0.7399322899322899,0.4615384615384615,1.564102564102564,graf,5.538461538461538,3,,1801.0,11,13,6,7,0,,1,,54,0,4,20117,19587,1520,1280,4
282,kotzebue-die-deutschen-kleinstaedter,ger000225,Kotzebue,0,Die deutschen Kleinstädter,Ein Lustspiel in vier Akten,Comedy,1802,13,False,0.8637362637362637,0.6666666666666666,1.3333333333333333,frau_staar,8.0,2,1802,1803.0,12,13,5,7,1,,1,,53,1,4,18025,17479,1058,1160,21
288,kotzebue-pagenstreiche,ger000495,Kotzebue,0,Pagenstreiche,Eine Posse in fünf Aufzügen,Comedy,1803,16,False,0.8683441558441559,0.7916666666666666,1.2083333333333333,deborah|baron,11.875,2,1803,1804.0,15,16,5,11,0,,1,,66,0,5,22205,21227,2353,1391,69
306,laufs-jacoby-pension-schoeller,ger000069,Laufs,1,Pension Schöller,Posse in drei Aufzügen,Comedy,1890,20,False,0.8365715656892126,0.5684210526315789,1.4526315789473685,kissling,10.8,3,1890,1890.0,18,20,7,13,0,,1,,36,2,3,15730,15376,1970,919,0
315,lenz-der-neue-menoza,ger000400,Lenz,0,Der neue Menoza oder Geschichte des cumbanischen Prinzen Tandi,Eine Komödie,Comedy,1774,23,False,0.7388128779433127,0.3359683794466403,1.9209486166007903,graf,7.391304347826087,4,1963,1774.0,13,23,5,16,2,,1,1773,36,1,5,18731,18143,1415,702,1
317,lenz-die-soldaten,ger000374,Lenz,0,Die Soldaten,Ein Schauspiel,,1776,37,False,0.7889039253489384,0.2942942942942942,1.907936507936508,mary,10.594594594594597,4,1863,1776.0,28,37,10,27,0,,2,1774/1775,36,2,5,16135,15495,2549,557,16
321,lessing-der-misogyn,ger000391,Lessing,0,Der Misogyn,Ein Lustspiel in drei Aufzügen,Comedy,1755,7,False,0.923809523809524,0.9047619047619048,1.0952380952380951,several characters,5.428571428571429,2,,1755.0,6,7,3,4,0,,1,1748,23,0,3,13189,13005,347,477,0
322,lessing-der-schatz,ger000249,Lessing,0,Der Schatz,Ein Lustspiel in einem Aufzuge,Comedy,1755,8,False,0.5958333333333333,0.5,1.5714285714285714,anselmo,3.5,3,,1755.0,6,8,0,8,0,,1,1750,18,0,0,12417,12288,274,612,0
331,lortzing-der-wildschuetz,ger000269,Lortzing,0,Der Wildschütz oder Die Stimme der Natur,Komische Oper in drei Aufzügen,,1842,16,True,0.8542297979797981,0.5,1.575,graf|baculus|baron,7.5,3,1842,,12,16,7,7,2,,1,,45,7,3,18356,17670,1938,559,1548
332,lortzing-zar-und-zimmermann,ger000094,Lortzing,0,Zar und Zimmermann,Komische Oper in drei Aufzügen,,1837,20,True,0.8521944721944722,0.4105263157894737,1.6842105263157894,van_bett|iwanow|zar,7.8,3,1837,1891.0,15,20,5,11,4,,1,,37,10,3,16328,15596,1890,441,1274
346,moser-das-stiftungsfest,ger000457,Moser,0,Das Stiftungsfest,Schwank in 3 Aufzügen,Comedy,1862,11,False,0.9128427128427128,0.8,1.2,ludmilla,8.0,2,,1862.0,10,11,3,8,0,,1,,52,0,3,19972,19570,2438,1334,0
356,nestroy-das-maedl-aus-der-vorstadt,ger000200,Nestroy,0,Das Mädl aus der Vorstadt oder Ehrlich währt am längsten,Posse in drei Aufzügen,Comedy,1841,15,False,0.8088888888888889,0.5428571428571428,1.6095238095238096,schnoferl,7.6,3,1841,1845.0,12,15,7,6,2,,1,1841,60,2,3,20948,20308,2566,1110,182
358,nestroy-der-talisman,ger000083,Nestroy,0,Der Talisman,Posse mit Gesang in drei Aufzügen,Comedy,1843,30,False,0.8139911722264662,0.232183908045977,2.2118226600985222,flora|titus,6.733333333333333,5,1843,1843.0,17,30,7,16,7,,2,1840,71,2,3,20658,19954,2862,880,301
361,nestroy-einen-jux-will-er-sich-machen,ger000206,Nestroy,0,Einen Jux will er sich machen,Posse mit Gesang in vier Aufzügen,Comedy,1842,22,False,0.7883756153000454,0.4199134199134199,1.6103896103896105,christoph,8.818181818181818,3,1842,1844.0,19,22,7,14,1,,1,1842,63,3,4,21843,20868,4255,1215,112
365,nestroy-zu-ebener-erde-und-erster-stock,ger000028,Nestroy,0,Zu ebener Erde und erster Stock oder Die Launen des Glückes,Lokalposse mit Gesang in drei Aufzügen,Comedy,1835,39,False,0.8415975594708627,0.2064777327935222,2.2361673414304994,zins,7.846153846153846,4,1835,1838.0,18,39,8,29,2,,1,,233,2,3,20286,18575,3923,1030,216
380,raimund-das-maedchen-aus-der-feenwelt,ger000298,Raimund,0,Das Mädchen aus der Feenwelt oder Der Bauer als Millionär,Romantisches Original-Zaubermärchen mit Gesang in drei Aufzügen,,1826,41,False,0.7937385253978269,0.174390243902439,2.169230769230769,wurzel,6.975609756097561,4,1826,1837.0,23,41,4,23,14,,2,1826,33,1,3,18742,16905,3895,578,213
388,raupach-kritik-und-antikritik,ger000431,Raupach,0,Kritik und Antikritik,Lustspiel in vier Akten,Comedy,1825,14,False,0.7329055864770151,0.4835164835164835,1.6043956043956045,horst,6.285714285714286,3,1825,1827.0,11,14,2,12,0,,1,,45,0,4,16597,16168,1119,709,124
395,rosenow-die-im-schatten-leben,ger000251,Rosenow,0,Die im Schatten leben,Drama in vier Akten,,1899,14,False,0.97985347985348,0.978021978021978,1.021978021978022,several characters,12.714285714285714,2,,1912.0,13,14,5,9,0,,1,1899,4,0,4,28114,27313,5111,1323,21
453,schnitzler-reigen,ger000232,Schnitzler,0,Reigen,,,1903,11,False,0.1515151515151515,0.2181818181818181,2.8181818181818183,graf|dirne,2.1818181818181817,5,1920,1903.0,3,11,6,5,0,,1,1897,10,10,0,19387,18538,2410,1431,0
467,sorge-der-bettler,ger000534,Sorge,0,Der Bettler,Eine dramatische Sendung,,1912,57,False,0.9904660641502748,0.8157894736842105,1.1842105263157894,das_maedchen|dichter_sohn_bruder_juengling,45.68421052631579,2,1917,1912.0,56,57,18,39,0,,1,,5,0,5,20845,19644,4457,505,713
473,stephanie-die-liebe-im-narrenhause,ger000133,Stephanie,0,Die Liebe im Narrenhause,Eine komische Oper in zwey Aufzügen,,1787,11,True,1.0,1.0,1.0,several characters,10.0,1,1787,,10,11,4,7,0,,1,,41,0,2,14944,14417,2020,394,806
474,stephanie-doktor-und-apotheker,ger000344,Stephanie,0,Doktor und Apotheker,Komische Oper in zwei Aufzügen,,1786,10,True,0.8777777777777779,0.8222222222222222,1.1777777777777778,krautmann,7.4,2,1786,,9,10,3,7,0,,1,,45,6,2,19328,18428,3929,421,1183
476,sturz-julie,ger000066,Sturz,0,Julie,Ein Trauerspiel in fünf Aufzügen,Tragedy,1767,10,False,0.6290476190476191,0.4888888888888889,1.6,wohlau,4.4,3,,1767.0,7,10,3,7,0,,1,,49,0,5,15186,14792,604,372,0
479,sudermann-die-schmetterlingsschlacht,ger000521,Sudermann,0,Die Schmetterlingsschlacht,Komödie in vier Akten,Comedy,1894,10,False,0.8615873015873016,0.7555555555555555,1.2444444444444445,rosi,6.8,2,1894,1895.0,9,10,4,6,0,,1,,58,0,4,19957,19149,2296,1271,0
481,sudermann-stein-unter-steinen,ger000541,Sudermann,0,Stein unter Steinen,Schauspiel in vier Akten,,1905,18,False,0.8200867034200366,0.5490196078431373,1.4509803921568627,lore|zarncke,9.333333333333334,2,1905,1905.0,15,18,4,12,2,,1,,43,0,4,22102,20856,4194,1240,4
487,thoma-moral,ger000056,Thoma,0,Moral,Komödie in drei Akten,Comedy,1908,17,False,0.8604575163398691,0.4338235294117647,1.7647058823529411,beermann,6.941176470588236,3,1908,1909.0,13,17,7,10,0,,1,,25,0,3,19086,18383,2458,1170,3
488,tieck-der-gestiefelte-kater,ger000285,Tieck,0,Der gestiefelte Kater,"Ein Kindermärchen in drei Akten, mit Zwischenspielen, einem Prologe und Epiloge",,1797,48,False,0.8695936948181949,0.4459219858156028,1.607269503546099,fischer,20.95833333333333,3,1844,1797.0,43,48,2,36,10,,1,,19,1,3,19066,18681,1785,789,47
516,wedekind-die-buechse-der-pandora,ger000436,Wedekind,0,Die Büchse der Pandora,Tragödie in drei Aufzügen mit einem Prolog,Tragedy,1902,23,False,0.9354555646115748,0.4901185770750988,1.2994350282485876,several characters,10.782608695652174,2,1904,1902.0,18,23,6,17,0,,2,1894/1902,4,4,3,20089,19327,3287,777,98
518,wedekind-erdgeist,ger000140,Wedekind,0,Erdgeist,Tragödie in vier Aufzügen,Tragedy,1895,13,False,0.7375846375846375,0.4871794871794871,1.5384615384615383,lulu,5.846153846153846,3,1898,1895.0,11,13,3,10,0,,1,1895,34,5,4,20088,18603,4188,1375,0
522,wedekind-hidalla,ger000023,Wedekind,0,Hidalla oder Sein und Haben,Schauspiel in fünf Akten,,1904,15,False,0.9170829170829172,0.8380952380952381,1.161904761904762,several characters,11.733333333333333,2,1905,1904.0,14,15,4,11,0,,1,1903,5,0,5,19686,19295,2202,621,0
529,weisse-die-jagd,ger000186,Weiße,0,Die Jagd,Eine komische Oper in drey Aufzügen,,1770,17,True,0.8887791946615475,0.4852941176470588,1.588235294117647,toeffel,7.764705882352941,3,1770,1770.0,13,17,3,10,4,,1,,34,2,3,21531,20708,1814,709,583
531,weissenthurn-die-schwestern-st-janvier,ger000213,Weißenthurn,0,Die Schwestern St. Janvier,Schauspiel in fünf Aufzügen,,1821,27,False,0.8096151669681082,0.2991452991452991,1.9658119658119655,diakue,7.777777777777778,4,,1821.0,17,27,7,18,2,,1,,39,0,5,16508,15889,1613,0,2075
534,weissenthurn-welcher-ist-der-braeutigam,ger000464,Weißenthurn,0,Welcher ist der Bräutigam?,Ein Lustspiel in 4 Aufzügen,Comedy,1821,10,False,0.9444444444444444,0.9111111111111112,1.0888888888888888,several characters,8.2,2,,1821.0,9,10,4,6,0,,1,,23,0,4,16413,16207,1134,1028,0
548,wildgans-dies-irae,ger000428,Wildgans,0,Dies irae,Eine Tragödie in fünf Akten,Tragedy,1918,15,False,0.872022792022792,0.4952380952380952,1.5047619047619047,rabanser,6.933333333333334,2,1919,1918.0,13,15,6,8,1,,1,1916/1918,5,0,5,24595,22772,7667,856,473
