,name,id,firstAuthor,numOfCoAuthors,title,subtitle,normalizedGenre,yearNormalized,size,libretto,averageClustering,density,averagePathLength,maxDegreeIds,averageDegree,diameter,yearPremiered,yearPrinted,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numPersonGroups,numConnectedComponents,yearWritten,numOfSegments,wikipediaLinkCount,numOfActs,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL
3,anzengruber-das-vierte-gebot,ger000129,Anzengruber,0,Das vierte Gebot,Volksstück in vier Akten,,1877,32,False,0.7734991961858381,0.2903225806451613,1.8528225806451613,martin,9.0,4,1877,1878.0,24,32,8,23,1,,1,,40,1,4,19774,18773,4092,780,0
4,anzengruber-der-gwissenswurm,ger000120,Anzengruber,0,Der Gwissenswurm,Bauernkomödie mit Gesang in drei Akten,Comedy,1874,15,False,0.7852188552188551,0.4,1.4683544303797469,dusterer,5.6,2,1874,1874.0,12,15,5,9,1,,2,,34,1,3,17114,16392,2269,640,124
7,anzengruber-die-kreuzelschreiber,ger000304,Anzengruber,0,Die Kreuzelschreiber,Bauernkomödie mit Gesang in drei Akten,Comedy,1872,23,False,0.8438809459337122,0.5770750988142292,1.5256916996047432,steinklopferhanns,12.695652173913045,3,1872,1872.0,20,23,5,14,4,,1,,23,1,3,18896,17820,3831,651,237
17,baeuerle-die-buerger-in-wien,ger000355,Bäuerle,0,Die Bürger in Wien,Lokale Posse in drei Akten,Comedy,1813,19,False,0.8571968193485222,0.5321637426900585,1.4678362573099415,staberl,9.578947368421051,2,1813,1820.0,18,19,4,13,2,,1,,50,2,3,16210,15686,1204,642,52
18,baeuerle-doktor-fausts-mantel,ger000216,Bäuerle,0,Doktor Faust's Mantel,Ein Zauberspiel mit Gesang in zwey Acten,,1817,27,False,0.7276554237338552,0.2792022792022792,1.8061538461538464,winter,7.2592592592592595,3,1817,1819.0,21,27,5,16,6,,2,,52,1,2,17651,16564,2683,602,259
21,bauernfeld-buergerlich-und-romantisch,ger000027,Bauernfeld,0,Bürgerlich und Romantisch,Lustspiel in vier Akten,Comedy,1835,13,False,0.7429181929181929,0.5256410256410257,1.5384615384615383,sittig|baron,6.307692307692308,3,1835,1837.0,10,13,5,8,0,,1,1835,51,0,4,18089,17502,1016,1156,9
26,benedix-das-bemooste-haupt,ger000499,Benedix,0,Das bemooste Haupt oder Der lange Israël,Schauspiel in vier Aufzügen,,1839,15,False,0.8685551485551486,0.5428571428571428,1.457142857142857,strobel,7.6,2,1839,1840.0,14,15,3,12,0,,1,1838,46,0,9,17501,16958,1525,857,20
31,berg-kalisch-berlin-wie-es-weint-und-lacht,ger000128,Berg,1,"Berlin, wie es weint und lacht",Volksstück mit Gesang in 3 Aufzügen und 11 Bildern,,1858,35,False,0.6933825406005858,0.1966386554621848,2.0541082164328657,ferdinand,6.685714285714286,4,1858,1858.0,20,35,10,22,3,,2,,54,0,3,18624,17194,3779,636,477
33,birch-pfeiffer-die-walpurgisnacht,ger000151,Birch-Pfeiffer,0,Die Walpurgisnacht,Dramatisches Volksmärchen in vier Acten,,1830,26,False,0.8020790612895876,0.2,2.055384615384616,else,5.0,4,1830,1866.0,19,26,9,13,4,,1,1827,42,0,4,17810,16944,3251,459,120
35,birch-pfeiffer-johannes-gutenberg,ger000411,Birch-Pfeiffer,0,Johannes Gutenberg,Original-Schauspiel in drei Abtheilungen,,1835,14,False,0.6446145124716554,0.4065934065934066,1.6703296703296704,guttenberg,5.285714285714286,3,1835,1836.0,10,14,5,9,0,,1,1834,33,0,5,19071,18578,2981,359,34
36,birch-pfeiffer-pfeffer-roesel,ger000247,Birch-Pfeiffer,0,Pfeffer-Rösel oder Die Frankfurter Messe im Jahre 1297,Schauspiel in fünf Aufzügen,,1829,40,False,0.8337975207059822,0.4141025641025641,1.714102564102564,bandini|roesel,16.15,4,1829,1833.0,32,40,6,31,3,,1,,37,0,5,19919,18380,4849,446,18
39,bleibtreu-weltgericht,ger000065,Bleibtreu,0,Weltgericht,Tragödie in 2 Theilen und 5 Akten,Tragedy,1888,49,False,0.9154854731600832,0.5051020408163265,1.4948979591836735,barras|talleyrand,24.244897959183675,2,1902,1888.0,48,49,6,39,4,,1,,5,0,5,17528,16945,3914,1061,19
42,borchert-draussen-vor-der-tuer,ger000476,Borchert,0,Draußen vor der Tür,"Ein Stück, das kein Theater spielen und kein Publikum sehen will",,1947,16,False,0.8560606060606061,0.4333333333333333,1.6666666666666667,beckmann,6.5,3,1947,1947.0,12,16,4,9,3,,1,1947,7,7,0,18969,18439,627,546,38
43,borkenstein-der-bookesbeutel,ger000347,Borkenstein,0,Der Bookesbeutel,Ein Lustspiel von Drey Aufzügen,Comedy,1741,9,False,0.9523809523809524,0.8333333333333334,1.1666666666666667,agneta|susanna,6.666666666666667,2,1741,1742.0,8,9,5,4,0,,1,,27,0,3,18363,18089,295,566,3
44,bossdorf-bahnmeister-dood,ger000199,Boßdorf,0,Bahnmeister Dood,En nedderdüütsch Drama in fief Akten,,1919,4,False,1.0,1.0,1.0,several characters,3.0,1,1919,1919.0,3,4,2,2,0,,1,,5,0,5,19757,19322,3189,747,0
